,originalSkill,esco_label,esco_sim,esco_uri
1049,Android Software Development,Android (mobile operating systems),0.6580314040184021,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
1050,User Interface,design user interface,0.8158233761787415,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
1051,Interaction Technique,interfacing techniques,0.6193919777870178,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a
1052,List Of Graphical User Interface Elements,design user interface,0.6072683334350586,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
1053,User Interface Techniques,design user interface,0.7266194224357605,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
1054,Android (Operating System) Software,Android (mobile operating systems),0.862515926361084,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
1055,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1056,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1057,Android Studio,Android (mobile operating systems),0.5195775032043457,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
1058,Android Software Development,Android (mobile operating systems),0.6580314040184021,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
1059,Concurrent Computing,use concurrent programming,0.6993805766105652,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109
1060,Animal,train livestock and captive animals,0.4980393946170807,http://data.europa.eu/esco/skill/a5e4890e-85c4-470b-84be-66095378b624
1061,Animal Behavior,animal behaviour,0.7646814584732056,http://data.europa.eu/esco/skill/f022949a-39bf-4f54-978e-3d5fa8dd19d9
1062,Veterinary,fundamental veterinary sciences,0.6702216267585754,http://data.europa.eu/esco/skill/74ce6ebc-8886-437e-bee9-ce5735aaa020
1063,Dog,dog behaviour,0.5167331099510193,http://data.europa.eu/esco/skill/19c0f84a-cd7a-41c0-af4d-c5c8cbf41d75
1064,Animal welfare,promote animal welfare,0.788698673248291,http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5
1065,Sociological concepts,sociology,0.6073682308197021,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
1066,Animal welfare,promote animal welfare,0.788698673248291,http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5
1067,Sociological concepts,sociology,0.6073682308197021,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
1068,Jquery,Joomla,0.31417086720466614,http://data.europa.eu/esco/skill/d2adb565-a865-424d-aeb5-9fbcbf2afe2a
1069,JavaScript,JavaScript Framework,0.5768133997917175,http://data.europa.eu/esco/skill/9b9de2a4-d8af-4a7b-933a-a8334ae60067
1070,animations,principles of animation,0.744133472442627,http://data.europa.eu/esco/skill/1c00bc98-2713-4c62-82c5-6d86f2e6a4cb
1071,Calculus,"remove calculus, plaque and stains",0.4070279896259308,http://data.europa.eu/esco/skill/1ac80de2-ed02-4ce1-9739-cd4a84b835dc
1072,and probability theory.,probability theory,0.6443930864334106,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
1073,Linear Algebra,C++,0.4065086841583252,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f
1074,Jinja (Template Engine),Samurai Web Testing Framework,0.40655070543289185,http://data.europa.eu/esco/skill/baf1fadb-975a-42be-9744-d8ba02304d09
1075,Yet Another Markup Language (YAML),web programming,0.5230279564857483,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
1076,Configuration Management,Puppet (tools for software configuration management),0.6390236616134644,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d
1077,network automation,automation technology,0.5824403166770935,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694
1078,Ansible,Ansible,0.9349850416183472,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed
1079,Ø§ÙØªØ¹Ø±Ù Ø¹ÙÙ ÙØ³Ø§Ø¦Ù ÙÙØ¹ÙÙØ§Øª ÙØ´Ù ØºØ³ÙÙ Ø§ÙØ£ÙÙØ§Ù,implement ICT coding conventions,0.3412442207336426,http://data.europa.eu/esco/skill/4b88b1ee-c2d9-473a-9fe8-ba3b9c0c179a
1080,ÙØ´Ù Ø§ÙÙÙØ§Ø¹Ø¯ Ø§ÙØ¹Ø§ÙØ© ÙØ§ÙØ§ØªÙØ§ÙØ§Øª Ø§ÙØ¯ÙÙÙØ© ÙÙÙØ§ÙØ­Ø© ØºØ³ÙÙ Ø§ÙØ£ÙÙØ§Ù,write Norwegian,0.31832340359687805,http://data.europa.eu/esco/skill/76506870-aeac-4bc2-96b2-cbc6702601ea
1081,Ø§ÙØªØ¹Ø±Ù Ø¹ÙÙ ÙÙÙÙÙ ØºØ³Ù Ø§ÙØ£ÙÙØ§Ù ÙØ£Ø³Ø§ÙÙØ¨Ù,implement ICT coding conventions,0.32549533247947693,http://data.europa.eu/esco/skill/4b88b1ee-c2d9-473a-9fe8-ba3b9c0c179a
1082,Resistencia a los antimicrobianos.,protective measures against the introduction of organisms,0.36391326785087585,http://data.europa.eu/esco/skill/3955cd15-a1fa-4c16-99b4-c39cb17db21d
1083,Cuidado de la salud,Edmodo,0.41558969020843506,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1084,Pensamiento crÃ­tico.,Edmodo,0.49846550822257996,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1085,Uso de antimicrobianos,medico-biological and medical sciences related to dentistry,0.3411537706851959,http://data.europa.eu/esco/skill/01d80f57-3906-44e9-8592-fd1bd8a35808
1086,adaptabilidad,adapt a script,0.41372764110565186,http://data.europa.eu/esco/skill/65209d28-1ba7-4b39-9d89-cadf9493c3be
1087,innovaciÃ³n,innovate in ICT,0.4843675494194031,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26
1088,creatividad,Edmodo,0.4033515155315399,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1089,Drug Resistance,lead clinical pharmacology studies,0.3926122188568115,http://data.europa.eu/esco/skill/e6d8fc29-3217-45e7-b36e-9abb6d39f5a9
1090,Antimicrobial,pathogenic microorganisms,0.5254319906234741,http://data.europa.eu/esco/skill/78d5f0a2-53ac-421e-b415-573a88557a21
1091,Genome,conduct genome research,0.522066593170166,http://data.europa.eu/esco/skill/7abd0821-f3ba-4946-a79a-310edb85471f
1092,Microbiology,clinical microbiology,0.7598869800567627,http://data.europa.eu/esco/skill/d5a344f0-cf71-4fcc-9c00-99588b4de3c0
1093,History of Race and Racism,history,0.4155893325805664,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
1094,Talking about Race and Racism,communicate on the environmental impact of mining,0.3070601522922516,http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733
1095,Anti-Racism Terms,apply anti-oppressive practices,0.39834994077682495,http://data.europa.eu/esco/skill/000709ed-2be5-4193-b056-45a97698d828
1096,Identity,manage digital identity,0.4548463225364685,http://data.europa.eu/esco/skill/bc0b0b5d-f6be-405a-b224-b6902a4dbe97
1097,anti-racism,apply anti-oppressive practices,0.36330246925354004,http://data.europa.eu/esco/skill/000709ed-2be5-4193-b056-45a97698d828
1098,History of Race and Racism,history,0.4155893325805664,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
1099,Thinking about Race and Racism,keep an open mind,0.4473184049129486,http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12
1100,Intersectionality,work with broad variety of personalities,0.38334181904792786,http://data.europa.eu/esco/skill/c08c428e-858e-4e99-bcbd-3597ff31778a
1101,Dialogue,perform scripted dialogue,0.5985872745513916,http://data.europa.eu/esco/skill/dfbb53b2-5022-4788-884f-4776a480c96c
1102,anti-racism,apply anti-oppressive practices,0.36330246925354004,http://data.europa.eu/esco/skill/000709ed-2be5-4193-b056-45a97698d828
1103,Community Outreach,integrate community outreach,0.788507878780365,http://data.europa.eu/esco/skill/594a002c-de7a-4805-8cb9-a4c6283b61c3
1104,History of Race and Racism,history,0.4155893325805664,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
1105,Talking about Race and Racism,communicate on the environmental impact of mining,0.3070601522922516,http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733
1106,Global Race and Racism,work in an international environment,0.3294658958911896,http://data.europa.eu/esco/skill/07ba491f-2fd4-4bab-bf52-32934c6f0b9f
1107,anti-racism,apply anti-oppressive practices,0.36330246925354004,http://data.europa.eu/esco/skill/000709ed-2be5-4193-b056-45a97698d828
1108,Holocaust,history,0.3003503382205963,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
1109,Middle East,international development,0.2986782193183899,http://data.europa.eu/esco/skill/88c7c736-8f5f-4f39-a0ad-83e0b91cebe1
1110,Israel,international development,0.39169883728027344,http://data.europa.eu/esco/skill/88c7c736-8f5f-4f39-a0ad-83e0b91cebe1
1111,defeatism,motivate supporters,0.3848993182182312,http://data.europa.eu/esco/skill/28e3b87e-74ad-4e98-bef1-8e1adc8845af
1112,Data Analysis,apply statistical analysis techniques,0.5853216052055359,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c
1113,Spark SQL,SPARK,0.6017119884490967,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f
1114,SQL,database,0.46686843037605286,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
1115,Debugging,debug software,0.7837767004966736,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
1116,Authentication and authorization,authenticate documents,0.44731107354164124,http://data.europa.eu/esco/skill/87d0ccdb-3aa3-4af6-94e5-c7a04791c07e
1117,REST APIs,design application interfaces,0.4182625412940979,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968
1118,Filtering and ordering,Order products,0.455921471118927,http://data.europa.eu/esco/skill/c609c7cf-ec3f-42df-9147-3ea012e31b66
1119,Serializers and deserializers,hardware architectures,0.32199570536613464,http://data.europa.eu/esco/skill/e043aeeb-78f5-4049-afbf-12bba52225bc
1120,Nativescript,KDevelop,0.39058613777160645,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05
1121,Desarrollo Mobile Multiplataforma,mobile device software frameworks,0.4018414616584778,http://data.europa.eu/esco/skill/b8c01891-e3df-4a4b-948d-95b45e1788f5
1122,Redux,react to events in time-critical environments,0.3163028657436371,http://data.europa.eu/esco/skill/be7c80ee-0b7a-455c-8928-055cfa65076c
1123,Testing automatizado,develop automated software tests,0.5126663446426392,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73
1124,Angularjs,Angular,0.4944714307785034,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
1125,Tadoma,Moodle,0.29226920008659363,http://data.europa.eu/esco/skill/bedd8fa7-5a64-4134-9095-58f5709e25e4
1126,Formulaic Language,translate formulae into processes,0.5677157044410706,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72
1127,socratic questioning,use questioning techniques for assessment,0.4933890700340271,http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c
1128,5 whys,id Tech,0.34006285667419434,http://data.europa.eu/esco/skill/9c48a5cc-d4a5-4cef-93f7-504902f35319
1129,Ruby On Rails,Ruby (computer programming),0.5971199870109558,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3
1130,JavaScript,JavaScript Framework,0.5768133997917175,http://data.europa.eu/esco/skill/9b9de2a4-d8af-4a7b-933a-a8334ae60067
1131,Web,"browse, search and filter data, information and digital content",0.4541904032230377,http://data.europa.eu/esco/skill/e439742d-558d-4f52-885e-afdc740b48cf
1132,Application Deployment,solution deployment,0.7188578844070435,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b
1133,Debugging,debug software,0.7837767004966736,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
1134,Google Cloud,cloud technologies,0.5400935411453247,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
1135,Cloud Computing,cloud technologies,0.773332417011261,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
1136,Execution Environments,apply operations for an ITIL-based environment,0.5026755332946777,http://data.europa.eu/esco/skill/d12e9d68-84c5-444e-aa98-d36533bf03f6
1137,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1138,Debugging,debug software,0.7837767004966736,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
1139,Manufacturing Process Management,manufacturing processes,0.7833741903305054,http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db
1140,Use Case,apply case management,0.44794028997421265,http://data.europa.eu/esco/skill/2ffc7a73-7e1d-434a-b498-2b0c056ced1d
1141,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1142,Event (Computing),evaluate events,0.5746188163757324,http://data.europa.eu/esco/skill/c08ec608-48cd-4cd5-ac39-171fce1c0ce5
1143,Devops,DevOps,0.9700855016708374,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
1144,Cloud API,develop with cloud services,0.570215106010437,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
1145,numeric operators,mathematics,0.41639479994773865,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
1146,logic,logic,0.6272270083427429,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
1147,Python Programming,Python (computer programming),0.5684501528739929,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
1148,Design Pattern,software UI design patterns,0.6840067505836487,http://data.europa.eu/esco/skill/1019423b-3368-4f83-b24f-19e5fa23e816
1149,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1150,Open Web Application Security Project (OWASP),web application security threats,0.8727993965148926,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7
1151,Observability,stun animals,0.3780282735824585,http://data.europa.eu/esco/skill/f962d15c-9bf6-4824-81d7-61db058a2a17
1152,security,security threats,0.6177660226821899,http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c
1153,Monitoring,monitor utility equipment,0.6121593713760376,http://data.europa.eu/esco/skill/0b4c6885-eecd-48b5-b9da-c5c20a5f9550
1154,logging,observe logs,0.6480315923690796,http://data.europa.eu/esco/skill/17ef492d-0667-4741-99db-bcb1b17159aa
1155,serverless,run a media server,0.39110267162323,http://data.europa.eu/esco/skill/398b4b25-fb61-4003-9293-50914d8bfcba
1156,Microservices,work with e-services available to citizens,0.4945519268512726,http://data.europa.eu/esco/skill/c900bdb8-0ed1-4d39-80f8-6e0a05a575f4
1157,Representational State Transfer (REST),risk transfer,0.36519142985343933,http://data.europa.eu/esco/skill/0d564cb6-98ef-4c18-9392-dd69e6724cbf
1158,Openshift,Hadoop,0.3683706820011139,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038
1159,Cloud Applications,cloud technologies,0.6693448424339294,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
1160,Methodology,scientific research methodology,0.6435617804527283,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8
1161,Github,Drupal,0.4376154839992523,http://data.europa.eu/esco/skill/1de3942b-99d8-41e8-9ef0-fbc9e9f6307b
1162,Jupyter Notebook,SketchBook Pro,0.3384508490562439,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3
1163,Data Science Methodology,implement data warehousing techniques,0.615928053855896,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
1164,K-Means Clustering,data mining,0.5116703510284424,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
1165,Data Science,computer science,0.6011417508125305,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
1166,Machine Learning,machine learning,0.8063502311706543,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
1167,Databricks,Hadoop,0.48788946866989136,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038
1168,Pix2Pix,graphics editor software,0.32423877716064453,http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516
1169,Image-to-Image Translation,image formation,0.5210273265838623,http://data.europa.eu/esco/skill/734b6025-0d14-499d-8e95-fdf512058e77
1170,CycleGANs,SPARK,0.36249980330467224,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f
1171,Convolutional Neural Network,deep learning,0.41829821467399597,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
1172,Privacy Preservation,maintain privacy,0.7088490724563599,http://data.europa.eu/esco/skill/abbf6f61-04eb-4e1a-9694-05ba28ac38bf
1173,Natural Language Processing,natural language processing,0.8511896133422852,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
1174,robotic process automation,operate automated process control,0.5433284640312195,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec
1175,Analytics,web analytics,0.7586750984191895,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
1176,Data Analysis,apply statistical analysis techniques,0.5853216052055359,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c
1177,Accounting Analytics,accounting,0.66922926902771,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
1178,Marketing,mobile marketing,0.6310075521469116,http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc
1179,regression,machine learning,0.4270942807197571,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
1180,Analytics,web analytics,0.7586750984191895,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
1181,Data Analysis,apply statistical analysis techniques,0.5853216052055359,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c
1182,Marketing Analytics,web analytics,0.685250997543335,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
1183,Quality Management,manage quality,0.7204691171646118,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
1184,Stakeholder Management,engage with stakeholders,0.6432673335075378,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
1185,Problem Solving,create solutions to problems,0.5982456207275391,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
1186,Effective Communication,promote communication between parties,0.6747769117355347,http://data.europa.eu/esco/skill/c68af615-b24c-4719-a199-c4141e08f2bd
1187,Project Management,ICT project management,0.7269200682640076,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d
1188,Gestion des partenaires,Spanish,0.3608557879924774,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1189,Gestion de projet,Maltego,0.36159753799438477,http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a
1190,RÃ©solution de problÃ¨mes,degum liquids,0.3133012652397156,http://data.europa.eu/esco/skill/bb2eaff3-4fcd-46f6-b511-8e90686aa09d
1191,Gestion de la qualitÃ©,Spanish,0.3055362403392792,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1192,Communication efficace,communication studies,0.6837829947471619,http://data.europa.eu/esco/skill/477579e7-e0ca-4cc5-8712-17b78d0d8d2a
1193,Ø¥Ø¯Ø§Ø±Ø© Ø§ÙØ¬ÙØ¯Ø©,write Danish,0.32454895973205566,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
1194,Ø¥Ø¯Ø§Ø±Ø© Ø§ÙÙØ´Ø±ÙØ¹Ø§Øª,write Norwegian,0.34473612904548645,http://data.europa.eu/esco/skill/76506870-aeac-4bc2-96b2-cbc6702601ea
1195,Ø¥Ø¯Ø§Ø±Ø© Ø§ÙØ£Ø·Ø±Ø§Ù Ø§ÙÙØ¹ÙÙØ©,write Norwegian,0.3187236189842224,http://data.europa.eu/esco/skill/76506870-aeac-4bc2-96b2-cbc6702601ea
1196,Ø§ÙØªÙØ§ØµÙ Ø§ÙÙØ¹Ø§Ù,International Maritime Organisation conventions,0.3482480049133301,http://data.europa.eu/esco/skill/34879781-a164-4ebe-86f0-cdbe2f91d0f3
1197,Ø­Ù Ø§ÙÙØ´ÙÙØ§Øª,interact verbally in Danish,0.36172810196876526,http://data.europa.eu/esco/skill/562c4f04-4f58-4c28-bcc4-49307786067b
1198,Requirements Analysis,business requirements techniques,0.6801608800888062,http://data.europa.eu/esco/skill/0ee94c0a-3716-494a-95a2-dcbab9e58be2
1199,Reliability Engineering,perform failure analysis of production process,0.5340642929077148,http://data.europa.eu/esco/skill/12b5cc46-bf35-464c-ac7d-1bdbc23262f7
1200,Design Reviews,integrated design,0.5102378129959106,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940
1201,Systems Engineering,systems theory,0.6328181624412537,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49
1202,functional analysis,use functional programming,0.455619752407074,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15
1203,Change Management,alter management,0.7573177814483643,http://data.europa.eu/esco/skill/06fa9997-1720-45e8-a0cf-ee3060049f8b
1204,Appreciative Inquiry,demonstrate curiosity,0.4802607297897339,http://data.europa.eu/esco/skill/429062f1-a958-43ea-83dd-4e1af078c156
1205,Positive Psychology,reinforce positive behaviour,0.6043118238449097,http://data.europa.eu/esco/skill/e83d8e27-542c-41d2-859e-bea412a217f4
1206,Facilitation,help coordinate promotional activities,0.47982996702194214,http://data.europa.eu/esco/skill/45bd80e7-ead6-4adf-9053-0356ad0f2415
1207,Energy,energy,0.7187641263008118,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
1208,Energy Level,energy,0.6214795112609863,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
1209,Perturbation Theory,modern portfolio theory,0.25506386160850525,http://data.europa.eu/esco/skill/bcadc519-00f4-43bc-9373-054f4ac717cb
1210,Quantum Mechanics,quantum mechanics,0.8407150506973267,http://data.europa.eu/esco/skill/d460032f-f49e-4b70-90c2-ba563aee14be
1211,Learning To Learn,learning technologies,0.5615379214286804,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1
1212,Planning,plan ,0.619735598564148,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
1213,Pomodoro Technique,Edmodo,0.37665632367134094,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1214,Meta Learning,Metasploit,0.524724543094635,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
1215,Organizing (Management),organise labour,0.6224315762519836,http://data.europa.eu/esco/skill/01755f08-4df4-4cf0-8d22-08f94cad68b5
1216,Pomodoro Technique,Edmodo,0.37665632367134094,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1217,Professional Development,conduct continuing professional development workshops,0.6534212827682495,http://data.europa.eu/esco/skill/32a9f2e2-929c-4e1a-afbd-185452ab279c
1218,Meta Learning,Metasploit,0.524724543094635,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
1219,Learning To Learn,learning technologies,0.5615379214286804,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1
1220,Computer Programming,Scratch (computer programming),0.6474584341049194,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
1221,Python Programming,Python (computer programming),0.5684501528739929,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
1222,List & Label,label foodstuffs,0.4765973687171936,http://data.europa.eu/esco/skill/3c519634-ed10-47af-9685-00418f3a85a3
1223,Programming Language,web programming,0.5757607817649841,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
1224,AnÃ¡lisis,Spanish,0.3975471556186676,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1225,Pensamiento crÃ­tico,Edmodo,0.4973212778568268,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1226,ComunicaciÃ³n efectiva,engage in citizenship through digital technologies,0.35115131735801697,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce
1227,Identificar los errores mÃ¡s frecuentes al aprender matemÃ¡ticas,Spanish,0.3332595229148865,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1228,Identificar dificultades de aprendizaje de las matemÃ¡ticas,Edmodo,0.34624648094177246,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1229,Conocer las matemÃ¡ticas de primaria,Spanish,0.4564588963985443,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1230,Plantear estrategias para superar dificultades de aprendizaje de las matemÃ¡ticas,maintain plants' growth,0.4570399820804596,http://data.europa.eu/esco/skill/0ae3af47-dc33-4cb0-a2a3-01c6a5bcd968
1231,Describir expectativas de aprendizaje para primaria,manage participants' expectations in arts,0.3625888228416443,http://data.europa.eu/esco/skill/2db0f332-1307-4fd5-bb4d-6f36cff15757
1232,manejo de volÃºmenes enormes de datos,Edmodo,0.3285627067089081,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1233,Manejo de plataformas escalables de cÃ³mputo,Edmodo,0.3844107389450073,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1234,manejo de informaciÃ³n en la nube,Edmodo,0.4072531759738922,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
1235,Economics,development economics,0.6230059862136841,http://data.europa.eu/esco/skill/3d294b92-1024-48bc-999e-5c5d687659d9
1236,Public Policy,influence public policies,0.6818381547927856,http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb
1237,Policymaking,organisational policies,0.6399153470993042,http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441
1238,governance,internet governance,0.5966625213623047,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3
