,originalSkill,esco_label,esco_sim,esco_uri
4449,List,check list of participants,0.501131534576416,http://data.europa.eu/esco/skill/94af9572-35c0-4b4b-a107-5ef6b604a414
4450,Spring,types of spring,0.709123969078064,http://data.europa.eu/esco/skill/c4dcfe3a-a8b0-4352-ba82-a5e345d88c08
4451,Java Programming,Java (computer programming),0.9550424814224243,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
4452,Data Structure,information structure,0.7239315509796143,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339
4453,hibernate,transfer oxygen,0.33937323093414307,http://data.europa.eu/esco/skill/78101d08-0c97-43f2-bfb9-19cd59cf4b63
4454,springboot,types of spring,0.5652328133583069,http://data.europa.eu/esco/skill/c4dcfe3a-a8b0-4352-ba82-a5e345d88c08
4455,Trees (Data Structures),create semantic trees,0.6516227722167969,http://data.europa.eu/esco/skill/cb89a5c0-b5cb-4c62-8e7e-7714631b66b5
4456,Data Structure,information structure,0.7239315509796143,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339
4457,Linked List,compile library lists,0.35911962389945984,http://data.europa.eu/esco/skill/0c97c78e-53bb-4d4f-9aaa-2c64507e13ca
4458,Binary Tree,measure trees,0.5606707334518433,http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab
4459,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4460,Pandas,Sakai,0.3920580744743347,http://data.europa.eu/esco/skill/a9622bbb-3a6f-4819-a3fe-cd6a447a78e9
4461,Seaborn,Norwegian,0.48838162422180176,http://data.europa.eu/esco/skill/829f6eb5-0b26-4152-8eb3-82dd32b2b6f2
4462,Matplotlib,MATLAB,0.5146008729934692,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d
4463,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4464,SAS Language,SAS language,1.0,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93
4465,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4466,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4467,Data Management,manage data,0.8410341739654541,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
4468,Microsoft Excel,use spreadsheets software,0.7423438429832458,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be
4469,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4470,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4471,IBM Cognos Analytics,IBM InfoSphere DataStage,0.4859289228916168,http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd
4472,Dashboard,web analytics,0.4109300971031189,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
4473,Visual Communication,manage visual communications,0.8118712306022644,http://data.europa.eu/esco/skill/50b96d21-f2eb-4f35-a8d3-77eee15ef51f
4474,Data Virtualization,manage ICT virtualisation environments,0.5805623531341553,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
4475,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4476,Visual Analytics,data analytics,0.7258968353271484,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
4477,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4478,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4479,Business Communication,communication,0.7915562391281128,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
4480,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4481,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4482,Cloud Applications,cloud technologies,0.7692185044288635,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
4483,Data Science,computer science,0.715069591999054,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
4484,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4485,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4486,R Programming,R,0.5754523277282715,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b
4487,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4488,Data Virtualization,manage ICT virtualisation environments,0.5805623531341553,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
4489,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4490,Visualization (Computer Graphics),design graphics,0.6682037115097046,http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96
4491,Data Visualization Software,deliver visual presentation of data,0.690679132938385,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4492,Data Warehousing,implement data warehousing techniques,0.924656867980957,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
4493,Analytics,data analytics,0.8789440393447876,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
4494,Microsoft Azure,cloud technologies,0.4948033392429352,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
4495,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4496,Data Warehousing,implement data warehousing techniques,0.924656867980957,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
4497,Microstrategy,microfinance,0.5756268501281738,http://data.europa.eu/esco/skill/61ab84b5-7b8c-4d1f-a473-97dba10c88ac
4498,Data Warehouse,data warehouse,1.0,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de
4499,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4500,Data Mining for Clustering and Association,data mining,0.7389793992042542,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
4501,Data Clustering Algorithms,data mining,0.6684760451316833,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
4502,Data Warehousing,implement data warehousing techniques,0.924656867980957,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
4503,Multidimensional Modeling,3D modelling,0.6477347612380981,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73
4504,Data Mining for Prediction and Explanation,data mining,0.7205020189285278,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
4505,OLTP Databases,use databases,0.658520519733429,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
4506,Data Warehousing,implement data warehousing techniques,0.924656867980957,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
4507,Relational Database,database,0.8164607882499695,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4508,"Extraction, Transformation And Loading (ETL)","data extraction, transformation and loading tools",0.7401354908943176,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051
4509,Data Pipelines,analyse pipeline database information,0.7887498736381531,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552
4510,Microsoft Azure,cloud technologies,0.4948033392429352,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
4511,Data Warehousing,implement data warehousing techniques,0.924656867980957,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
4512,Data Security,data protection,0.8470818996429443,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
4513,Causal Inference,logic,0.44588303565979004,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
4514,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4515,Empirical Evidence,present evidence,0.6144989728927612,http://data.europa.eu/esco/skill/326686e4-a55f-4eba-9d07-1c86408d5c5e
4516,Cross-Sectional Analysis,analyse external factors of companies,0.5149655342102051,http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44
4517,Basic Descriptive Statistics,statistics,0.7203657627105713,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
4518,A/B Testing,test circuitry,0.5065979361534119,http://data.europa.eu/esco/skill/2847f2cd-36e2-42f2-91bc-ede7aacdfaaf
4519,Query String,query languages,0.5684345960617065,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586
4520,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4521,Predictive Analytics,develop predictive models,0.6682430505752563,http://data.europa.eu/esco/skill/e2887d71-8ff4-4188-9926-22bdaefa7713
4522,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4523,Data Manipulation,use data processing techniques,0.6220678091049194,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522
4524,Python Libraries,use software libraries,0.6683202981948853,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df
4525,Data Mining,data mining,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
4526,Data Wrangling,gather data,0.6368992328643799,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79
4527,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4528,Hypertext Preprocessor (PHP),PHP,0.6130887269973755,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
4529,"Create, Read, Update And Delete",manage data,0.43856459856033325,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
4530,MySQL,MySQL,1.000000238418579,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
4531,Data Management,manage data,0.8410341739654541,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
4532,Database (DBMS),database,0.8321420550346375,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4533,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4534,MySQL,MySQL,1.000000238418579,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
4535,Django (Web Framework),software frameworks,0.45309197902679443,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
4536,Database (DBMS),database,0.8321420550346375,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4537,Application development,Rapid application development,0.8204362392425537,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c
4538,MySQL,MySQL,1.000000238418579,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
4539,Django (Web Framework),software frameworks,0.45309197902679443,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
4540,Project Management,project management,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
4541,Database (DB) Design,design database scheme,0.8245296478271484,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511
4542,EntityâRelationship (E-R) Model,e-procurement,0.3735746145248413,http://data.europa.eu/esco/skill/378caeec-10a0-4162-b75c-ab374a42e93d
4543,Database (DBMS),database,0.8321420550346375,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4544,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4545,Data Management,manage data,0.8410341739654541,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
4546,Database (DBMS),database,0.8321420550346375,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4547,Relational Database,database,0.8164607882499695,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
4548,database administration,database management systems,0.8531383275985718,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f
4549,MySQL,MySQL,1.000000238418579,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
4550,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4551,R Programming,R,0.5754523277282715,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b
4552,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4553,Data Wrangling,gather data,0.6368992328643799,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79
4554,Statistics,statistics,1.000000238418579,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
4555,Bayes' Theorem,probability theory,0.6047233939170837,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
4556,Bayesian Probability,calculate probabilities,0.6852118968963623,http://data.europa.eu/esco/skill/1dabb413-18e8-48ed-a963-44978e67ad32
4557,Probability,probability theory,0.7677217721939087,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
4558,Probability Theory,probability theory,0.9999999403953552,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
4559,Data Science,computer science,0.715069591999054,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
4560,Python Programming,Python (computer programming),0.9554212689399719,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
4561,Machine Learning,machine learning,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
4562,Image Analysis,analyse images,0.8201010227203369,http://data.europa.eu/esco/skill/77e167dc-70e6-4408-9718-019a4b9e96d9
4563,Data Visualization Software,deliver visual presentation of data,0.690679132938385,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4564,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4565,Data Virtualization,manage ICT virtualisation environments,0.5805623531341553,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
4566,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4567,Storyboarding,use storyboards,0.7772001028060913,http://data.europa.eu/esco/skill/a453d1fa-e494-4e39-96e5-bbc5c730d0d3
4568,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4569,Data Virtualization,manage ICT virtualisation environments,0.5805623531341553,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
4570,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4571,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4572,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4573,Data Virtualization,manage ICT virtualisation environments,0.5805623531341553,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
4574,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4575,Data Analysis,perform data analysis,0.8378671407699585,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
4576,Interactive Visualization,deliver visual presentation of data,0.6431523561477661,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4577,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4578,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4579,Visual Analytics,data analytics,0.7258968353271484,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
4580,Map,read maps,0.7652488946914673,http://data.europa.eu/esco/skill/3172f001-a4dd-4e7e-9f74-9707b2e7c6e1
4581,Tableau Software,prepare tableware,0.5626440048217773,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4582,Data Visualization (DataViz),deliver visual presentation of data,0.6384075880050659,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
4583,Datenberechnungen,set up dates,0.45823344588279724,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4584,-	Tabellenkalkulation,Catalan,0.4133915305137634,http://data.europa.eu/esco/skill/8ee2b6f2-7017-4b9a-9de2-4dedf0711394
4585,Datenaggregation,set up dates,0.4896756410598755,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4586,Datenanalyse,set up dates,0.544684886932373,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4587,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4588,Tabellenkalkulation,embryology,0.4003860652446747,http://data.europa.eu/esco/skill/dbd3e193-6a61-43d1-ab00-b34bae73e82a
4589,Datenbereinigung,set up dates,0.44124072790145874,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4590,DatenintegritÃ¤t,set up dates,0.49160638451576233,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4591,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4592,Bestimmung der StichprobengrÃ¶Ãe,clinical immunology,0.4226738214492798,http://data.europa.eu/esco/skill/13af7f6b-6d72-4e7d-86f6-3e6d1bd6ef7a
4593,Datenerhebung,set up dates,0.5376951694488525,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4594,Metadaten,Metasploit,0.5001991987228394,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
4595,Tabellenkalkulation,embryology,0.4003860652446747,http://data.europa.eu/esco/skill/dbd3e193-6a61-43d1-ab00-b34bae73e82a
4596,Datenethik,set up dates,0.5160631537437439,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4597,SQL,SQL,0.9999999403953552,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
4598,-	PrÃ¤sentation,write Swedish,0.4294673502445221,http://data.europa.eu/esco/skill/69eb9999-814b-4293-8d6c-633e49f64de4
4599,-	Datenanalyse,set up dates,0.5160005688667297,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4600,-	Datenvisualisierung (DataViz),set up dates,0.4498402774333954,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
4601,-	Tableau-Software,prepare tableware,0.5494517087936401,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1
4602,uso de tecnologÃ­as NoSQL para manejo de datos no estructurados y semiestructurados,NoSQL,0.4618745446205139,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
4603,diseÃ±o de bases de datos NoSQL,NoSQL,0.6900944709777832,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
4604,almacenamiento de datos no tradicionales,geochronology,0.33616888523101807,http://data.europa.eu/esco/skill/e0081a56-7199-4d5b-965b-2386492cd354
4605,Branding de mÃ­dias sociais,define brand identity,0.49239522218704224,http://data.europa.eu/esco/skill/754690ad-6207-4e1c-9df7-9a2b58afa587
4606,Escuta social,social entreprise,0.4940289258956909,http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
4607,AnÃ¡lise de mÃ­dias sociais,Spanish,0.47164779901504517,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
4608,Envolvimento do cliente,identify clients' needs,0.49263709783554077,http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141
4609,Lances de mÃ­dias sociais,Latin,0.4033389985561371,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
4610,InteracciÃ³n del cliente,interact verbally in Italian,0.4488566219806671,http://data.europa.eu/esco/skill/b45f87e9-66ce-4212-82eb-3a55765bc512
4611,Escucha social,social pedagogy,0.4408465027809143,http://data.europa.eu/esco/skill/58bae6b3-baf1-4ce2-9daf-197ede8c510a
4612,AnalÃ­tica de redes sociales,social entreprise,0.47677356004714966,http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
4613,Subastas en redes sociales,social entreprise,0.48574620485305786,http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
4614,Branding en redes sociales,social entreprise,0.5624202489852905,http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
4615,Armature,Limburgish,0.49880582094192505,http://data.europa.eu/esco/skill/cf5b3ca0-a844-42b9-b9cd-bd15465b9cac
4616,Conception de lâexpÃ©rience utilisateur (UXD),understand written French,0.3602537512779236,http://data.europa.eu/esco/skill/4ff6df71-6988-4300-8966-9fabb2b59186
4617,ExpÃ©rience utilisateur (UX),Drupal,0.39566558599472046,http://data.europa.eu/esco/skill/1de3942b-99d8-41e8-9ef0-fbc9e9f6307b
4618,Prototype,design prototypes,0.766549825668335,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2
4619,Recherche UX,French,0.37006160616874695,http://data.europa.eu/esco/skill/e747e77e-0ea1-4001-8b07-1d11946b5f1b
4620,MetaMask client,Metasploit,0.4648767411708832,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
4621,Blockchain,blockchain platforms,0.7084996700286865,http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc
4622,Decentralized Applications,decentralized application frameworks,0.8594508171081543,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8
4623,Truffle IDE,id Tech,0.3655658960342407,http://data.europa.eu/esco/skill/9c48a5cc-d4a5-4cef-93f7-504902f35319
4624,Smart Contract,smart contract,1.0000001192092896,http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6
4625,Set Protocolâs tokenization method,maintain internet protocol configuration,0.3989764451980591,http://data.europa.eu/esco/skill/b9aad733-959a-4178-984f-53e4bd05b420
4626,Mechanics of Compound and Aave,material mechanics,0.48729610443115234,http://data.europa.eu/esco/skill/2964011e-f828-4c6c-b98b-51e984d66365
4627,dYdXâs derivatives implementation,perform hydrodynamics calculations,0.4059505760669708,http://data.europa.eu/esco/skill/c38610b0-1165-41ec-bbf1-0d62a82a5b04
4628,Proficiency with MakerDAO,develop manufacturing recipes,0.42589372396469116,http://data.europa.eu/esco/skill/b2ad4e50-cb82-4a34-ab3e-5b5f6c4f9b65
4629,Constant function Automated Market Makers,ensure price competitiveness,0.47679826617240906,http://data.europa.eu/esco/skill/855dceb9-78cf-448b-8113-33f59f281117
4630,Cryptography,ICT encryption,0.5775594115257263,http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a
4631,Smart Contract,smart contract,1.0000001192092896,http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6
4632,Decentralized Protocols,decentralized application frameworks,0.6159580945968628,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8
4633,governance,internet governance,0.6594879627227783,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3
4634,Blockchain Mechanics,blockchain consensus mechanisms,0.7128695249557495,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a
4635,Understanding smart contract risk,smart contract,0.6263681650161743,http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6
4636,Different approaches to custody,child protection,0.4661283493041992,http://data.europa.eu/esco/skill/f2d63656-169c-4110-99fe-33914f902466
4637,Ethereum 2.0 approaches to scaling,scale copies,0.467958003282547,http://data.europa.eu/esco/skill/a47ad32e-a0f4-4d0a-b56c-75d8f09b87c2
4638,Mechanics and risks of decentralized exchange,manage currency exchange risk mitigation techniques,0.5261363983154297,http://data.europa.eu/esco/skill/707c54fb-b6b8-45a4-9abd-030a40a582c9
4639,Assessing regulatory risk,assess risk factors,0.6196088790893555,http://data.europa.eu/esco/skill/d7b66759-c40c-44de-9f31-9418f84e10c5
4640,Consensus mechanisms,blockchain consensus mechanisms,0.7788975238800049,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a
4641,digital signature,witness the signing of documents,0.6048586964607239,http://data.europa.eu/esco/skill/7762a7c4-7591-41d7-b12c-e2096344121e
4642,Address mechanics,address problems critically,0.6606823801994324,http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92
4643,Flash loans,mortgage loans,0.6667512655258179,http://data.europa.eu/esco/skill/a727b46f-880a-4acb-9138-b7531b9d4121
4644,Bonding curves,green bonds,0.4898744821548462,http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63
